,Flavonifractor plautii,Faecalibacterium prausnitzii_C,Faecalibacterium prausnitzii,Faecalibacterium sp900539885,Faecalibacterium prausnitzii_G,Faecalibacterium prausnitzii_J,Faecalibacterium prausnitzii_A,Faecalibacterium sp900758465,Faecalibacterium prausnitzii_H,Faecalibacterium prausnitzii_E,Faecalibacterium prausnitzii_F,Gemmiger formicilis,Gemmiger sp900540775,Anaerotruncus colihominis,Ruminococcus_E bromii_B,Ruminococcus_E bromii,Blautia_A obeum,Blautia_A wexlerae,Blautia_A wexlerae_B,Agathobacter sp900317585,Mediterraneibacter faecis,Mediterraneibacter torques,Mediterraneibacter lactaris,Enterocloster bolteae,Enterocloster citroniae,Enterocloster clostridioformis,Coprococcus eutactus,Dorea_A longicatena_B,Dorea_A longicatena,Lachnospira eligens_A,Roseburia inulinivorans,Roseburia intestinalis,Anaerostipes hadrus,Eubacterium_G ventriosum,Bariatricus comes,Bariatricus comes_A,Anaerobutyricum hallii,Anaerobutyricum soehngenii,Dorea formicigenerans,Coprococcus_A catus,Eubacterium_I ramulus,Clostridium_Q symbiosum,Ruminococcus_B gnavus,Hungatella effluvii,Bacteroides uniformis,Bacteroides cellulosilyticus,Bacteroides timonensis,Bacteroides stercoris,Bacteroides sp900552405,Bacteroides xylanisolvens,Bacteroides eggerthii,Bacteroides fragilis,Bacteroides fluxus,Bacteroides finegoldii,Bacteroides intestinalis,Bacteroides faecis,Bacteroides nordii,Bacteroides salyersiae,Bacteroides sp902362375,Bacteroides fragilis_A,Bacteroides clarus,Phocaeicola dorei,Phocaeicola vulgatus,Phocaeicola plebeius,Phocaeicola massiliensis,Phocaeicola coprocola,Phocaeicola coprophilus,Prevotella sp900313215,Prevotella sp900551275,Prevotella copri_A,Prevotella stercorea,Prevotella sp015074785,Prevotella copri,Paraprevotella clara,Alistipes onderdonkii,Alistipes finegoldii,Alistipes shahii,Alistipes putredinis,Alistipes_A indistinctus,Parabacteroides distasonis,Parabacteroides distasonis_A,Parabacteroides gordonii,Parabacteroides merdae,Parabacteroides johnsonii,Butyricimonas virosa,Odoribacter splanchnicus,Barnesiella intestinihominis,Parasutterella excrementihominis,Escherichia coli,Escherichia fergusonii,Escherichia sp005843885,Escherichia coli_E,Escherichia albertii,Hafnia alvei,Klebsiella pneumoniae,Akkermansia muciniphila,Akkermansia muciniphila_B,Erysipelatoclostridium ramosum,Catenibacterium sp000437715,Catenibacterium mitsuokai,Holdemania filiformis,Holdemanella biformis,Streptococcus salivarius,Streptococcus sp001556435,Streptococcus thermophilus,Adlercreutzia celatus_A,Bifidobacterium longum,Bifidobacterium pseudocatenulatum,Bifidobacterium catenulatum,Bifidobacterium bifidum,Desulfovibrio sp900556755,Dialister invisus,Veillonella parvula_A,Phascolarctobacterium_A succinatutens,Acidaminococcus fermentans,Sutterella wadsworthensis,Acidaminococcus intestini
Bacteroides intestinalis,0.7406755805770584,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.5165975103734439,0.45169811320754716,0.45169811320754716,0.70093808630394,0.6238532110091743,0.6238532110091743,0.5008762705923588,0.7053986414015017,0.7053986414015017,0.4449640287769784,0.2908074099965047,0.2908074099965047,0.28493788819875776,0.42112986060161406,0.4628531566096965,0.6856740584301302,0.4656084656084656,0.49344641480339246,0.49344641480339246,0.6956680014561339,0.34453154162000743,0.34983376431473956,0.5231884057971015,0.5677837014470678,0.5060195635816404,0.5060195635816404,0.4822507552870091,0.7201008645533141,0.4285714285714286,0.5218783351120597,0.7213294375456538,0.5147307822553335,0.3011825572801182,0.7014363885088919,0.10071371927042028,0.17503924646781788,0.5889763779527559,0.09319286871961097,0.17503924646781788,0.10048038430744599,0.17466027178257393,0.11420828493999224,0.14655839133797366,0.09515996718621822,0.0,0.5979742890533697,0.5896939170864006,0.584765625,0.10048038430744599,0.11420828493999224,0.1421359223300971,0.10104669887278583,0.11366290385363953,0.09508061182306737,0.6051301982122037,0.10106820049301557,0.09128459314332915,0.34531185460553493,0.34531185460553493,0.34531185460553493,0.6847430190206394,0.34531185460553493,0.34531185460553493,0.3139398672393596,0.6559597523219814,0.6563573883161512,0.20639875146312914,0.7069655724579664,0.2842620481927711,0.16472795497185744,0.16472795497185744,0.6395563770794824,0.10481032459913964,0.10015772870662465,0.690597667638484,0.6397828615742536,0.20179547228727557,0.7341400806747341,0.5057578586990352,0.6834441278885723,0.5057578586990352,0.5057578586990352,0.6757097791798108,0.45064935064935063,0.6709619418639496,0.21032357473035435,0.21032357473035435,0.3750937734433608,0.4790645039607695,0.4790645039607695,0.44796380090497734,0.5022710068130205,0.7182439726520331,0.7182439726520331,0.7339170156071564,0.7370426829268293,0.33144946808510634,0.5001896094046265,0.45418470418470414,0.39082819986310746,0.6916471506635441,0.7354056103108415,0.7150776053215078,0.6977726574500769,0.7095096582466567,0.7227871939736347,0.7132103876552502
Bacteroides faecis,0.49194547707558856,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6034635879218473,0.6687668766876688,0.6687668766876688,0.5307545973367153,0.6336692353289863,0.6336692353289863,0.5718194254445965,0.44374607165304836,0.44374607165304836,0.6568047337278107,0.720532968910147,0.720532968910147,0.7274494556765163,0.6217277486910995,0.5909287257019438,0.40382244143033297,0.6707706338349293,0.6409247417609445,0.6409247417609445,0.4199611147116008,0.7087912087912087,0.703862660944206,0.6493087557603687,0.6224328593996841,0.6536445926631729,0.6536445926631729,0.644978783592645,0.46916719643992366,0.6379025598678778,0.6230558096980787,0.5339141257000622,0.6161400512382579,0.7032306536438768,0.4372421921037124,0.6193181818181819,0.5940633774568793,0.17576664173522816,0.6111544461778471,0.5940633774568793,0.6073500967117988,0.5888659793814432,0.612807148175726,0.5319919517102616,0.6043079377742322,0.5979742890533697,0.0,0.1226486079759217,0.13262999246420493,0.6073500967117988,0.612807148175726,0.5438175270108043,0.6219135802469136,0.6055011303692539,0.6219657779546359,0.16791604197901044,0.6147410358565737,0.6260869565217391,0.5615887380593263,0.5615887380593263,0.5615887380593263,0.3894414690130069,0.5615887380593263,0.5615887380593263,0.5004725897920606,0.27555555555555555,0.28715728715728717,0.6052525252525253,0.48363636363636364,0.5585128855090833,0.6328467153284671,0.6328467153284671,0.2986577181208053,0.6195449459157031,0.6129154078549849,0.40832249674902465,0.39032697547683926,0.6617703904136065,0.48919449901768175,0.5965451055662188,0.4383419689119171,0.5965451055662188,0.5965451055662188,0.439161554192229,0.5675355450236967,0.48036951501154734,0.6703380174705659,0.6703380174705659,0.69063270336894,0.6901088929219601,0.6901088929219601,0.7631140716069942,0.7546501328609388,0.44165054803352677,0.44165054803352677,0.5283400809716599,0.5393939393939393,0.718915343915344,0.7074517019319227,0.5994647636039251,0.6980234260614935,0.4996600951733514,0.47317073170731705,0.5259165613147914,0.5155320555188367,0.39046302695231516,0.558408215661104,0.5
Bacteroides nordii,0.49544072948328266,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6050788091068301,0.6724214254094731,0.6724214254094731,0.5344934742075824,0.6288720046756282,0.6288720046756282,0.5860071301247771,0.468978102189781,0.468978102189781,0.6570713391739675,0.7256815886906766,0.7256815886906766,0.7263643351268255,0.6348122866894198,0.597452229299363,0.406060606060606,0.6779964221824687,0.6434446057087566,0.6434446057087566,0.4149616368286445,0.7069099378881988,0.7030466640956421,0.6478616924476797,0.6289989680082559,0.6489161168708766,0.6489161168708766,0.6448163644816365,0.4769900497512438,0.6356209150326797,0.6093892433910666,0.5499092558983666,0.6151898734177215,0.707732149463559,0.4620217018846373,0.6148064637354378,0.5984189723320158,0.16432272390821612,0.6114109483423285,0.5984189723320158,0.6081804281345566,0.5842191332788226,0.6073937153419593,0.5332007952286282,0.616106333072713,0.5896939170864006,0.1226486079759217,0.0,0.08003048780487809,0.6081804281345566,0.6073937153419593,0.5454545454545454,0.6204658266513936,0.601644245142003,0.6226415094339622,0.15515961395694133,0.6094861660079052,0.6197017268445839,0.5823155837811431,0.5823155837811431,0.5823155837811431,0.41506646971935013,0.5823155837811431,0.5823155837811431,0.5188940092165899,0.30057388809182206,0.29689703808180534,0.6094745222929936,0.4748923959827833,0.5701863354037267,0.631864161849711,0.631864161849711,0.31413612565445026,0.6212232866617539,0.6203566121842496,0.41363926067558954,0.39519359145527366,0.6588820826952526,0.48906048906048905,0.5878533231474408,0.42849794238683125,0.5878533231474408,0.5878533231474408,0.4262461851475077,0.557609123082973,0.48384160218479744,0.675392670157068,0.675392670157068,0.7020506634499397,0.6816749212066637,0.6816749212066637,0.7615131578947368,0.7420634920634921,0.44921135646687693,0.44921135646687693,0.5381578947368422,0.5431773236651285,0.7214239059438275,0.711121157323689,0.6145470383275261,0.7034234234234233,0.5132275132275133,0.49494268374915706,0.5351851851851852,0.5283140283140283,0.4147157190635451,0.5534471853257432,0.5141206675224648
Bacteroides salyersiae,0.5183845690174804,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6058073031236252,0.6764314247669774,0.6764314247669774,0.5423412204234122,0.6291936433195997,0.6291936433195997,0.5764546684709067,0.45488257107540175,0.45488257107540175,0.6557514693534845,0.7210722768917543,0.7210722768917543,0.7220930232558139,0.6280172413793104,0.6046709129511677,0.4163636363636364,0.6796945193171609,0.6351616062683644,0.6351616062683644,0.4338422391857506,0.7110073901205757,0.7076091154886057,0.6628959276018099,0.6363636363636364,0.6441484300666032,0.6441484300666032,0.652093023255814,0.4894409937888199,0.6425653594771241,0.6177676537585421,0.5540704738760631,0.617696867061812,0.7039522744220731,0.4585253456221198,0.604412324077596,0.594583831142971,0.1439336850037679,0.6110034870205348,0.594583831142971,0.6082949308755761,0.5830592105263157,0.6028315946348733,0.5463182897862233,0.6047524752475247,0.584765625,0.13262999246420493,0.08003048780487809,0.0,0.6082949308755761,0.6028315946348733,0.5538886695617844,0.6029526029526029,0.5836501901140685,0.6068717538953257,0.11026033690658499,0.6090584028605484,0.607242339832869,0.5767143561914159,0.5767143561914159,0.5767143561914159,0.4357090374724467,0.5767143561914159,0.5767143561914159,0.507469654528478,0.2705882352941177,0.28836545324768026,0.6090436174469788,0.45381231671554256,0.5623430962343097,0.6220760233918128,0.6220760233918128,0.28370221327967804,0.6183234421364985,0.615874204417821,0.39688715953307396,0.3650684931506849,0.6556112610875433,0.5105431309904154,0.5986290936785986,0.4460358056265985,0.5986290936785986,0.5986290936785986,0.4412360688956434,0.5771628994544038,0.4915794264906691,0.6738148984198646,0.6738148984198646,0.7026262626262626,0.6834011759384894,0.6834011759384894,0.7654575432811213,0.7506607929515419,0.4657448145820239,0.4657448145820239,0.5445544554455446,0.5476821192052981,0.7257273618829683,0.719385449615906,0.6147110332749562,0.7058185760751716,0.5116744496330887,0.49524456521739135,0.5210295040803515,0.5095206828627709,0.42713903743315507,0.5587301587301587,0.5
Bacteroides sp902362375,0.7443002455278849,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.5177892918825562,0.46808510638297873,0.46808510638297873,0.7259013980868285,0.6256471525288729,0.6256471525288729,0.503149055283415,0.707351891506067,0.707351891506067,0.45184389545291803,0.3005559416261293,0.3005559416261293,0.2990762124711316,0.42595978062157225,0.4651810584958217,0.687170474516696,0.45648042569365266,0.5040183696900115,0.5040183696900115,0.7042660882140275,0.346626910175177,0.33779761904761907,0.5179934569247546,0.5552995391705069,0.5223214285714286,0.5223214285714286,0.4966342557965595,0.7261648745519713,0.4392556179775281,0.5361042620641071,0.7223641006931777,0.5204047217537943,0.325564457392571,0.7037542662116041,0.11229314420803782,0.20077369439071568,0.633765243902439,0.10811897106109325,0.20077369439071568,0.0,0.18297533810660305,0.10869565217391308,0.1806451612903226,0.07341352136043133,0.10048038430744599,0.6073500967117988,0.6081804281345566,0.6082949308755761,0.0,0.10869565217391308,0.18268135206988223,0.12031872509960162,0.14717125382262997,0.10407239819004521,0.6282002292701567,0.10377358490566035,0.12570965125709654,0.3304166666666667,0.3304166666666667,0.3304166666666667,0.6975160256410257,0.3304166666666667,0.3304166666666667,0.3324324324324325,0.6623026569118213,0.6726998491704375,0.22949557181363112,0.7193816884661117,0.29416167664670656,0.17938221064384074,0.17938221064384074,0.6570594673476833,0.15422696115765422,0.1557596632223498,0.7122895019706199,0.6596638655462185,0.21809744779582363,0.7461873638344226,0.5040498442367601,0.6901763224181361,0.5040498442367601,0.5040498442367601,0.679559748427673,0.46773675762439804,0.6793688597796963,0.2324077596044123,0.2324077596044123,0.3599545798637396,0.4786872878159185,0.4786872878159185,0.44817188088955895,0.5041572184429327,0.7178841309823678,0.7178841309823678,0.725775564917656,0.7495284798189363,0.3216315613507188,0.4831288343558282,0.4599353215954006,0.3965223320831913,0.7018970189701896,0.7580945292147376,0.7246057939127246,0.7190332326283988,0.7134394668641244,0.731488406881077,0.7113790504898267
Bacteroides fragilis_A,0.7312564190345772,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.5052453468697123,0.4784172661870504,0.4784172661870504,0.7103844771828962,0.6284509202453987,0.6284509202453987,0.49487354750512647,0.6954403063000347,0.6954403063000347,0.42756183745583043,0.29295678802313707,0.29295678802313707,0.30220395965633173,0.4353813559322034,0.4599184782608695,0.6799999999999999,0.46348623853211013,0.4960864703689899,0.4960864703689899,0.688582537999293,0.3595828838547285,0.34985632183908044,0.5221518987341772,0.5815395840933966,0.5168295331161781,0.5168295331161781,0.48906705539358597,0.7155322862129145,0.4210708117443869,0.5208981001727115,0.7125621007806955,0.504143188597945,0.31945926716471007,0.6902536715620828,0.10884615384615381,0.208848893888264,0.620958751393534,0.11063330727130571,0.208848893888264,0.10869565217391308,0.18904320987654322,0.0,0.1898454746136865,0.12165354330708666,0.11420828493999224,0.612807148175726,0.6073937153419593,0.6028315946348733,0.10869565217391308,0.0,0.17094972067039105,0.11956521739130432,0.09536576024511678,0.13214990138067062,0.6082397003745319,0.14564623194064819,0.1373087485288348,0.38554687499999996,0.38554687499999996,0.38554687499999996,0.690577743311361,0.38554687499999996,0.38554687499999996,0.33082989110026284,0.6577181208053691,0.6600514516721794,0.23071161048689137,0.7083493651404387,0.29981851179673324,0.14491682070240297,0.14491682070240297,0.6384120171673819,0.15678280207561157,0.1617100371747212,0.6942786942786943,0.6272658610271904,0.2108843537414966,0.7272403982930299,0.48602150537634403,0.6726540724682564,0.48602150537634403,0.48602150537634403,0.6605760297305667,0.44771863117870725,0.6550707547169812,0.21436588103254772,0.21436588103254772,0.375,0.48818611414031265,0.48818611414031265,0.4649059334298119,0.5138282387190685,0.7028832630098453,0.7028832630098453,0.729112992270887,0.7316623663840767,0.3044481054365733,0.5036656891495601,0.45788185948968896,0.38278633623576697,0.6970037453183521,0.7342836257309941,0.6932559825960841,0.7094644167278064,0.7097814403439627,0.727206946454414,0.6924778761061947
Bacteroides clarus,0.7088833392793435,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4965277777777778,0.4768382352941176,0.4768382352941176,0.716275659824047,0.651468315301391,0.651468315301391,0.47724867724867726,0.6759493670886076,0.6759493670886076,0.46264975334742775,0.319127173542448,0.319127173542448,0.32090395480225986,0.44746247319513943,0.4258407079646017,0.6583718450053324,0.48708487084870844,0.5213483146067416,0.5213483146067416,0.6566555431961438,0.37390988372093026,0.3787769784172662,0.5278969957081545,0.5911786508524833,0.5350620891161432,0.5350620891161432,0.5082690187431091,0.6800146950771492,0.3818116203536629,0.4926338483650736,0.7216606498194946,0.49966101694915255,0.3433369060378707,0.672318339100346,0.17941952506596304,0.2623193775472398,0.5601907032181168,0.14826375341396802,0.2623193775472398,0.18268135206988223,0.24160305343511446,0.17094972067039105,0.06137184115523464,0.17955693742712786,0.1421359223300971,0.5438175270108043,0.5454545454545454,0.5538886695617844,0.18268135206988223,0.17094972067039105,0.0,0.17948717948717952,0.16177577125658393,0.17796942375539004,0.5627722772277228,0.16817288801571706,0.17358934169278994,0.3912524850894632,0.3912524850894632,0.3912524850894632,0.6839999999999999,0.3912524850894632,0.3912524850894632,0.24979919678714857,0.6255868544600939,0.624275222265172,0.1635643564356436,0.7236533957845434,0.23667050249328725,0.20495085547870406,0.20495085547870406,0.6051743532058493,0.17958271236959766,0.17231000752445447,0.6623711340206185,0.6580937972768532,0.22226472838561595,0.7047477744807122,0.5145750230131942,0.646793425717048,0.5145750230131942,0.5145750230131942,0.6451406649616369,0.40714995034756707,0.6529199277543649,0.22969399319984884,0.22969399319984884,0.3932377802278574,0.5029411764705882,0.5029411764705882,0.47205882352941175,0.5168831168831169,0.6786500366837858,0.6786500366837858,0.739797828528641,0.7381489841986456,0.3413114754098361,0.5241965275212412,0.44480402732829916,0.4129852744310576,0.7127134724857684,0.7010388611004232,0.7107771260997067,0.713053263315829,0.6699470098410295,0.7423020527859238,0.7112518628912072
Phocaeicola dorei,0.7381882770870338,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.5254237288135593,0.45430413348502086,0.45430413348502086,0.7115528882220555,0.6340782122905029,0.6340782122905029,0.5045742434904996,0.7132116004296456,0.7132116004296456,0.4546762589928057,0.28586535072259434,0.28586535072259434,0.2854353768059352,0.4246777163904236,0.4690667598741699,0.6910310734463276,0.46828712495252567,0.4916439953361834,0.4916439953361834,0.7106598984771574,0.3619472315124489,0.3543365455893255,0.5393217893217893,0.5850701023114816,0.5172932330827067,0.5172932330827067,0.4981188863807374,0.7393636038612799,0.4347980155917789,0.52518756698821,0.7279384840717686,0.521370420624152,0.2954121596419247,0.6964038727524204,0.11067036890122972,0.21229698375870065,0.6271709764569664,0.10490076954232486,0.21229698375870065,0.12031872509960162,0.19769749900754263,0.11956521739130432,0.18161007249141548,0.09921778509674761,0.10104669887278583,0.6219135802469136,0.6204658266513936,0.6029526029526029,0.12031872509960162,0.11956521739130432,0.17948717948717952,0.0,0.08997225525168451,0.08566652737150016,0.5998427672955975,0.11138512124948619,0.1079077429983526,0.3557851239669422,0.3557851239669422,0.3557851239669422,0.7097678142514011,0.3557851239669422,0.3557851239669422,0.3198903680501175,0.6601866251944013,0.6722433460076045,0.22662010089251072,0.7121029352633695,0.2924990576705616,0.15687760515346727,0.15687760515346727,0.642512077294686,0.1436825885978429,0.140139751552795,0.7089065894279507,0.6327572663000786,0.20603211907559738,0.7509117432531,0.5104524180967238,0.6890862944162437,0.5104524180967238,0.5104524180967238,0.6829807388695927,0.4589152322182527,0.6746843054720385,0.23836765827612505,0.23836765827612505,0.3724007561436673,0.4829545454545454,0.4829545454545454,0.4470186099506267,0.50399695470118,0.7242872609166366,0.7242872609166366,0.7335892514395393,0.7487628473543966,0.33266533066132264,0.5001909125620465,0.47109515260323165,0.402801503245644,0.7042088854247857,0.7480136208853576,0.7174721189591078,0.7130833970925784,0.726634650905061,0.7414889637111859,0.7136897990140312
Phocaeicola vulgatus,0.7289364640883977,0.515212981744422,0.515212981744422,0.515212981744422,0.515212981744422,0.515212981744422,0.515212981744422,0.515212981744422,0.515212981744422,0.515212981744422,0.515212981744422,0.47479143997098294,0.47479143997098294,0.7189072609633358,0.645825390773923,0.645825390773923,0.5003424657534247,0.6987067458930444,0.6987067458930444,0.4314073023750443,0.2997275204359673,0.2997275204359673,0.3083832335329342,0.4337006754354782,0.45529290853031856,0.6726643598615917,0.4782449725776965,0.5020545386626821,0.5020545386626821,0.6848679514632405,0.36681065514758815,0.36001435750179467,0.5293910594860964,0.592201166180758,0.5301335258029591,0.5301335258029591,0.5019992729916394,0.711667254141699,0.4198818213416754,0.5187891440501045,0.7127545551982851,0.5099601593625498,0.31637405947689,0.684991568296796,0.1292543021032505,0.22818791946308725,0.6074801662259162,0.13136416634279047,0.22818791946308725,0.14717125382262997,0.22268747620860296,0.09536576024511678,0.167353051291651,0.14101057579318443,0.11366290385363953,0.6055011303692539,0.601644245142003,0.5836501901140685,0.14717125382262997,0.09536576024511678,0.16177577125658393,0.08997225525168451,0.0,0.13612979817965964,0.5820207452938917,0.15684744440109244,0.13172468354430378,0.39217221135029356,0.39217221135029356,0.39217221135029356,0.690625,0.39217221135029356,0.39217221135029356,0.30326295585412666,0.6524689031285338,0.6513966480446927,0.21602126044039482,0.711523588553751,0.28017718715393136,0.13624486748786857,0.13624486748786857,0.6400575332614167,0.15235250186706495,0.15107102593010147,0.689251507626818,0.6252856054836253,0.20746098210886943,0.7361308677098151,0.5001529519730805,0.6754740441405036,0.5001529519730805,0.5001529519730805,0.6666666666666667,0.44826488379496976,0.66086186540732,0.20830188679245287,0.20830188679245287,0.3870498363041106,0.49891067538126366,0.49891067538126366,0.4733984799131379,0.5261437908496732,0.7053003533568905,0.7053003533568905,0.7387785136129508,0.7441176470588236,0.31767411300919846,0.5166361974405851,0.45907973305233574,0.39115874079035495,0.7135940409683427,0.7261948869951834,0.6937956204379563,0.7115455551457026,0.7076255872786411,0.7457809694793537,0.705514705882353
Phocaeicola plebeius,0.7552422270426609,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.5337098482174374,0.4606131160263873,0.4606131160263873,0.7187981510015409,0.625466611364579,0.625466611364579,0.5039739884393064,0.711645101663586,0.711645101663586,0.4549815498154982,0.2893127024109392,0.2893127024109392,0.27547321788159485,0.4271698113207547,0.47627541919372096,0.702020202020202,0.45450964946829464,0.49361022364217255,0.49361022364217255,0.7166790766939688,0.3465384615384616,0.3500952380952381,0.5265519820493643,0.5666271253459866,0.5118354675979822,0.5118354675979822,0.4873393065835606,0.7367837338262477,0.42888402625820565,0.5267595307917888,0.7325800376647834,0.5370051635111877,0.30380228136882126,0.7172389628591451,0.1134981759221727,0.20445505171042166,0.6371541501976284,0.10137100124636478,0.20445505171042166,0.10407239819004521,0.184016393442623,0.13214990138067062,0.1737254901960784,0.06855184233076261,0.09508061182306737,0.6219657779546359,0.6226415094339622,0.6068717538953257,0.10407239819004521,0.13214990138067062,0.17796942375539004,0.08566652737150016,0.13612979817965964,0.0,0.6138097149739061,0.058848983124188625,0.04660278745644597,0.31739130434782614,0.31739130434782614,0.31739130434782614,0.6937919463087248,0.31739130434782614,0.31739130434782614,0.29861676159479256,0.6571428571428571,0.671249018067557,0.2098715890850722,0.7081419624217119,0.27842679127725856,0.17466410748560457,0.17466410748560457,0.6483600305110603,0.1514913657770801,0.14353687549563843,0.7071802543006731,0.6441495778045838,0.17062193126022918,0.7425104285172545,0.5181067344345616,0.7010009686793671,0.5181067344345616,0.5181067344345616,0.6964056482670089,0.47399605003291634,0.6937101185050136,0.2117367168913561,0.2117367168913561,0.36795021392454297,0.46432794639337804,0.46432794639337804,0.4416601409553641,0.49091627172195895,0.7315808959644576,0.7315808959644576,0.7391304347826086,0.7398889770023791,0.3254458161865569,0.4917061611374408,0.4581939799331104,0.3956430077301476,0.708433734939759,0.7460815047021944,0.7204136346227499,0.7139470564994074,0.7161538461538461,0.728515625,0.7095125786163522
Phocaeicola massiliensis,0.5083076923076923,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6809843400447427,0.6809843400447427,0.551789077212806,0.631484794275492,0.631484794275492,0.5744292237442923,0.4510050251256281,0.4510050251256281,0.6570580754557016,0.7173763736263736,0.7173763736263736,0.7178781925343811,0.635023840485479,0.6084724005134788,0.42166462668298654,0.6777423759672281,0.6323894684550422,0.6323894684550422,0.4223521767381416,0.7172467735627689,0.7147846332945285,0.6662100456621005,0.6391644908616188,0.6402704007725737,0.6402704007725737,0.6496935407826496,0.4726114649681529,0.6403472509301364,0.6130374479889042,0.5455672659640421,0.6215870307167235,0.7069872276483846,0.4630599185573008,0.619969627942293,0.6130952380952381,0.18188622754491013,0.6161340607950117,0.6130952380952381,0.6282002292701567,0.5935696619950536,0.6082397003745319,0.55577610162763,0.6171224732461356,0.6051301982122037,0.16791604197901044,0.15515961395694133,0.11026033690658499,0.6282002292701567,0.6082397003745319,0.5627722772277228,0.5998427672955975,0.5820207452938917,0.6138097149739061,0.0,0.6176236044657097,0.6057924376508448,0.5794718485301444,0.5794718485301444,0.5794718485301444,0.43071161048689144,0.5794718485301444,0.5794718485301444,0.5094250706880301,0.28423390081421174,0.3090128755364807,0.6193341355796229,0.4652366863905325,0.5621301775147929,0.6244477172312224,0.6244477172312224,0.2927653820148749,0.6253258845437617,0.6192989068978515,0.3971071663379355,0.3648366921473245,0.6640866873065016,0.5123056994818653,0.6121050628092881,0.46734693877551026,0.6121050628092881,0.6121050628092881,0.46079919069296915,0.5893135725429017,0.49954254345837146,0.6726235741444867,0.6726235741444867,0.6979508196721311,0.6826923076923077,0.6826923076923077,0.7728968089515127,0.7541129390840373,0.45606157793457347,0.45606157793457347,0.5380471380471381,0.5490591397849462,0.7335299901671584,0.7255348202093764,0.6253842775581906,0.7125226860254084,0.5003412969283276,0.48331015299026425,0.5067524115755627,0.5083388925950634,0.41814461118690316,0.5611325611325612,0.4956810631229236
Phocaeicola coprocola,0.7470097861544038,0.527208480565371,0.527208480565371,0.527208480565371,0.527208480565371,0.527208480565371,0.527208480565371,0.527208480565371,0.527208480565371,0.527208480565371,0.527208480565371,0.4473478939157566,0.4473478939157566,0.7089292616930808,0.6104384133611691,0.6104384133611691,0.5053956834532374,0.7140757074604924,0.7140757074604924,0.44637573964497046,0.29835831548893643,0.29835831548893643,0.28844621513944224,0.43253373313343324,0.4750889679715302,0.6988472622478386,0.44593528018942385,0.49821499404998015,0.49821499404998015,0.7119464086341645,0.3424289008455035,0.330130668716372,0.5129748025573524,0.5484642999601117,0.5110251450676982,0.5110251450676982,0.48306734137796803,0.7292592592592593,0.42893493275172667,0.5264888564121301,0.7253866465484723,0.5357142857142857,0.30170777988614805,0.715034965034965,0.11698265429608712,0.20744259699129053,0.6283676703645008,0.08281053952321205,0.20744259699129053,0.10377358490566035,0.17678424938474158,0.14564623194064819,0.17181996086105678,0.07656316461080392,0.10106820049301557,0.6147410358565737,0.6094861660079052,0.6090584028605484,0.10377358490566035,0.14564623194064819,0.16817288801571706,0.11138512124948619,0.15684744440109244,0.058848983124188625,0.6176236044657097,0.0,0.0757057313943541,0.3090988245537658,0.3090988245537658,0.3090988245537658,0.6790540540540541,0.3090988245537658,0.3090988245537658,0.30396119644300723,0.6515090543259557,0.6615445232466509,0.21071571371451414,0.699581589958159,0.27499027615713734,0.18944570994684895,0.18944570994684895,0.654820415879017,0.15612802498048395,0.15336217066456936,0.7053338306602015,0.646141543382647,0.18347509113001215,0.7309451219512195,0.5074960127591707,0.6901362751460091,0.5074960127591707,0.5074960127591707,0.6872785829307568,0.466358839050132,0.685461749466626,0.2068965517241379,0.2068965517241379,0.34577603143418467,0.44532803180914515,0.44532803180914515,0.4306483300589391,0.47938144329896903,0.7144992526158446,0.7144992526158446,0.7189124350259897,0.7272727272727273,0.32409308692676253,0.4843811783313563,0.45299145299145294,0.394109396914446,0.6991542488924688,0.7460007803355443,0.7189767086674304,0.7145104207628785,0.711760184473482,0.7145104207628785,0.7065515888583758
